temperature	new_r_diff	current_r_diff	swapped
14.3783	320.942	321.168	1
14.364	322.463	320.942	1
14.3496	322.792	322.463	1
14.3352	324.25	322.792	1
14.3209	318.558	324.25	1
14.3066	311.602	318.558	1
14.2923	304.723	311.602	1
14.278	297.441	304.723	1
14.2637	298.691	297.441	1
14.2494	291.815	298.691	1
14.2352	289.51	291.815	1
14.221	282.162	289.51	1
14.2067	277.336	282.162	1
14.1925	278.257	277.336	1
14.1783	276.107	278.257	1
14.1642	279.463	276.107	1
14.15	277.092	279.463	1
14.1358	269.546	277.092	1
14.1217	262.774	269.546	1
14.1076	268.883	262.774	1
14.0935	274.649	268.883	1
14.0794	280.512	274.649	1
14.0653	282.466	280.512	1
14.0512	282.216	282.466	1
14.0372	287.353	282.216	1
14.0232	286.991	287.353	1
14.0091	293.008	286.991	0
13.9951	288.931	286.991	1
13.9811	284.506	288.931	1
13.9671	281.088	284.506	1
13.9532	275.044	281.088	1
13.9392	273.646	275.044	1
13.9253	273.115	273.646	1
13.9114	278.867	273.115	0
13.8974	270.939	273.115	1
13.8836	274.947	270.939	0
13.8697	263.373	270.939	1
13.8558	269.566	263.373	1
13.8419	265.029	269.566	1
13.8281	265.54	265.029	1
13.8143	263.915	265.54	1
13.8005	265.048	263.915	1
13.7867	271.922	265.048	1
13.7729	279.43	271.922	1
13.7591	279.187	279.43	1
13.7453	278.23	279.187	1
13.7316	277.395	278.23	1
13.7179	275.455	277.395	1
13.7041	276.01	275.455	1
13.6904	270.812	276.01	1
13.6767	271.433	270.812	1
13.6631	267.974	271.433	1
13.6494	269.372	267.974	1
13.6358	261.739	269.372	1
13.6221	266.741	261.739	1
13.6085	269.631	266.741	1
13.5949	268.391	269.631	1
13.5813	270.449	268.391	0
13.5677	269.817	268.391	1
13.5541	275.7	269.817	1
13.5406	281.496	275.7	0
13.5271	274.207	275.7	1
13.5135	273.334	274.207	1
13.5	280.717	273.334	1
13.4865	285.897	280.717	1
13.473	283.897	285.897	1
13.4596	277.229	283.897	1
13.4461	284.342	277.229	1
13.4326	285.839	284.342	1
13.4192	284.339	285.839	1
13.4058	284.816	284.339	1
13.3924	288.952	284.816	1
13.379	284.472	288.952	1
13.3656	284.791	284.472	1
13.3523	282.588	284.791	1
13.3389	281.081	282.588	1
13.3256	281.885	281.081	1
13.3122	283.897	281.885	1
13.2989	290.636	283.897	0
13.2856	279.189	283.897	1
13.2723	277.658	279.189	1
13.2591	277.158	277.658	1
13.2458	278.99	277.158	1
13.2326	273.92	278.99	1
13.2193	277.725	273.92	1
13.2061	280.118	277.725	1
13.1929	278.757	280.118	1
13.1797	272.434	278.757	1
13.1665	278.354	272.434	0
13.1534	266.37	272.434	1
13.1402	266.227	266.37	1
13.1271	263.977	266.227	1
13.1139	270.041	263.977	0
13.1008	257.571	263.977	1
13.0877	264.313	257.571	1
13.0746	269.819	264.313	1
13.0616	269.944	269.819	1
13.0485	269.791	269.944	1
13.0355	269.583	269.791	1
13.0224	267.529	269.583	1
13.0094	267.926	267.529	1
12.9964	267.851	267.926	1
12.9834	268.796	267.851	1
12.9704	268.899	268.796	1
12.9574	274.569	268.899	1
12.9445	279.145	274.569	0
12.9315	274.097	274.569	1
12.9186	279.565	274.097	0
12.9057	272.836	274.097	1
12.8928	266.177	272.836	1
12.8799	265.802	266.177	1
12.867	262.927	265.802	1
12.8541	269.004	262.927	0
12.8413	262.927	262.927	1
12.8284	264.982	262.927	1
12.8156	268.065	264.982	0
12.8028	268.161	264.982	1
12.79	268.922	268.161	1
12.7772	267.047	268.922	1
12.7644	271.372	267.047	0
12.7517	261.867	267.047	1
12.7389	265.617	261.867	1
12.7262	260.608	265.617	1
12.7135	257.347	260.608	1
12.7007	260.298	257.347	1
12.688	258.951	260.298	1
12.6754	257.966	258.951	1
12.6627	264.163	257.966	1
12.65	270.577	264.163	0
12.6374	267.841	264.163	0
12.6247	258.493	264.163	1
12.6121	258.264	258.493	1
12.5995	260.569	258.264	0
12.5869	253.514	258.264	1
12.5743	249.409	253.514	1
12.5617	249.617	249.409	1
12.5492	255.19	249.617	1
12.5366	261.664	255.19	1
12.5241	262.096	261.664	1
12.5116	262.155	262.096	1
12.499	265.073	262.155	1
12.4865	270.17	265.073	1
12.4741	277.548	270.17	1
12.4616	283.549	277.548	0
12.4491	278.733	277.548	1
12.4367	278.911	278.733	1
12.4242	277.007	278.911	1
12.4118	282.036	277.007	0
12.3994	282.534	277.007	1
12.387	287.918	282.534	1
12.3746	285.641	287.918	1
12.3622	287.918	285.641	1
12.3499	288.418	287.918	1
12.3375	283.557	288.418	1
12.3252	284.441	283.557	1
12.3129	290.747	284.441	0
12.3006	282.536	284.441	1
12.2883	283.524	282.536	1
12.276	289.691	283.524	0
12.2637	288.912	283.524	0
12.2514	281.027	283.524	1
12.2392	279.672	281.027	1
12.2269	280.914	279.672	1
12.2147	280.788	280.914	1
12.2025	272.785	280.788	1
12.1903	276.785	272.785	1
12.1781	278.343	276.785	1
12.1659	274.333	278.343	1
12.1538	275.513	274.333	1
12.1416	275.266	275.513	1
12.1295	275.869	275.266	1
12.1173	276.147	275.869	1
12.1052	280.669	276.147	1
12.0931	280.797	280.669	1
12.081	287.355	280.797	0
12.0689	283.089	280.797	1
12.0569	282.056	283.089	1
12.0448	286.167	282.056	1
12.0328	292.298	286.167	1
12.0207	287.894	292.298	1
12.0087	290.091	287.894	1
11.9967	284.725	290.091	1
11.9847	279.616	284.725	1
11.9727	275.141	279.616	1
11.9607	269.169	275.141	1
11.9488	266.597	269.169	1
11.9368	266.597	266.597	1
11.9249	263.847	266.597	1
11.913	264.203	263.847	1
11.9011	270.027	264.203	0
11.8892	265.852	264.203	0
11.8773	265.089	264.203	1
11.8654	264.632	265.089	1
11.8535	264.632	264.632	1
11.8417	270.342	264.632	1
11.8298	271.462	270.342	1
11.818	277.184	271.462	1
11.8062	283.59	277.184	1
11.7944	282.704	283.59	1
11.7826	280.093	282.704	1
11.7708	278.356	280.093	1
11.759	277.148	278.356	1
11.7473	282.455	277.148	1
11.7355	281.837	282.455	1
11.7238	282.074	281.837	1
11.7121	281.927	282.074	1
11.7004	289.071	281.927	0
11.6887	276.501	281.927	1
11.677	275.575	276.501	1
11.6653	274.152	275.575	1
11.6536	278.657	274.152	1
11.642	273.544	278.657	1
11.6303	278.406	273.544	0
11.6187	267.626	273.544	1
11.6071	271.9	267.626	1
11.5955	279.685	271.9	0
11.5839	272.878	271.9	1
11.5723	279.422	272.878	0
11.5607	271.628	272.878	1
11.5492	271.901	271.628	1
11.5376	275.132	271.901	1
11.5261	278.018	275.132	1
11.5145	277.415	278.018	1
11.503	273.701	277.415	1
11.4915	280.245	273.701	1
11.48	281.022	280.245	1
11.4686	278.772	281.022	1
11.4571	278.793	278.772	1
11.4456	278.772	278.793	1
11.4342	271.06	278.772	1
11.4228	277.058	271.06	0
11.4113	271.422	271.06	1
11.3999	271.454	271.422	1
11.3885	272.329	271.454	0
11.3771	277.376	271.454	1
11.3658	272.49	277.376	1
11.3544	272.49	272.49	1
11.343	273.951	272.49	1
11.3317	273.539	273.951	1
11.3204	273.859	273.539	1
11.309	279.755	273.859	1
11.2977	286.138	279.755	0
11.2864	277.663	279.755	1
11.2751	277.663	277.663	1
11.2639	283.807	277.663	0
11.2526	281.783	277.663	1
11.2414	282.404	281.783	1
11.2301	285.452	282.404	0
11.2189	283.276	282.404	1
11.2077	289.289	283.276	1
11.1965	286.266	289.289	1
11.1853	290.348	286.266	1
11.1741	296.873	290.348	1
11.1629	298.663	296.873	1
11.1517	299.161	298.663	1
11.1406	293.75	299.161	1
11.1294	294.482	293.75	1
11.1183	294.514	294.482	1
11.1072	296.635	294.514	1
11.0961	293.119	296.635	1
11.085	289.21	293.119	1
11.0739	294.15	289.21	0
11.0628	286.681	289.21	1
11.0518	285.681	286.681	1
11.0407	288.511	285.681	1
11.0297	289.124	288.511	1
11.0186	293.028	289.124	1
11.0076	291.954	293.028	1
10.9966	291.846	291.954	1
10.9856	287.402	291.846	1
10.9746	294.818	287.402	1
10.9637	296.793	294.818	1
10.9527	292.764	296.793	1
10.9417	293.774	292.764	1
10.9308	299.434	293.774	1
10.9199	299.422	299.434	1
10.909	293.37	299.422	1
10.898	291.96	293.37	1
10.8871	291.521	291.96	1
10.8763	297.595	291.521	0
10.8654	292.675	291.521	1
10.8545	288.137	292.675	1
10.8437	287.726	288.137	1
10.8328	290.463	287.726	0
10.822	279.354	287.726	1
10.8112	275.802	279.354	1
10.8004	277.421	275.802	1
10.7896	281.918	277.421	1
10.7788	287.304	281.918	1
10.768	292.059	287.304	1
10.7572	293.777	292.059	1
10.7465	295.039	293.777	1
10.7357	295.729	295.039	1
10.725	296.8	295.729	0
10.7143	298.937	295.729	1
10.7035	298.925	298.937	1
10.6928	296.675	298.925	1
10.6821	296.905	296.675	1
10.6715	296.695	296.905	1
10.6608	294.542	296.695	1
10.6501	288.885	294.542	1
10.6395	287.099	288.885	1
10.6288	283.896	287.099	1
10.6182	283.526	283.896	1
10.6076	287.598	283.526	1
10.597	293.017	287.598	0
10.5864	287.598	287.598	1
10.5758	287.325	287.598	1
10.5652	293.401	287.325	1
10.5547	290.128	293.401	1
10.5441	292.149	290.128	0
10.5336	295.213	290.128	1
10.523	296.907	295.213	1
10.5125	295.047	296.907	1
10.502	297.102	295.047	0
10.4915	303.425	295.047	1
10.481	299.3	303.425	1
10.4705	293.451	299.3	1
10.46	295.692	293.451	1
10.4496	298.163	295.692	1
10.4391	302.129	298.163	1
10.4287	308.611	302.129	1
10.4183	307.603	308.611	1
10.4079	309.284	307.603	1
10.3974	305.251	309.284	1
10.387	304.105	305.251	1
10.3767	304.019	304.105	1
10.3663	309.368	304.019	0
10.3559	302.319	304.019	1
10.3456	305.963	302.319	1
10.3352	307.608	305.963	1
10.3249	307.523	307.608	1
10.3146	307.821	307.523	1
10.3042	314.098	307.821	1
10.2939	313.138	314.098	1
10.2836	313.138	313.138	1
10.2734	310.87	313.138	1
10.2631	307.226	310.87	1
10.2528	314.566	307.226	0
10.2426	305.994	307.226	1
10.2323	299.396	305.994	1
10.2221	302.423	299.396	0
10.2119	301.652	299.396	1
10.2017	303.222	301.652	1
10.1915	300.189	303.222	1
10.1813	297.908	300.189	1
10.1711	298.787	297.908	1
10.1609	298.916	298.787	1
10.1508	307.781	298.916	0
10.1406	296.634	298.916	1
10.1305	297.832	296.634	1
10.1203	298.514	297.832	1
10.1102	298.54	298.514	1
10.1001	304.536	298.54	0
10.09	301.601	298.54	1
10.0799	303.637	301.601	1
10.0698	306.442	303.637	1
10.0598	310.4	306.442	0
10.0497	312.728	306.442	1
10.0397	315.228	312.728	0
10.0296	312.728	312.728	1
10.0196	309.121	312.728	1
10.0096	303.412	309.121	1
9.99956	298.787	303.412	1
9.98956	305.861	298.787	0
9.97957	305.214	298.787	0
9.96959	299.537	298.787	1
9.95962	301.42	299.537	1
9.94966	302.607	301.42	1
9.93971	309.56	302.607	1
9.92977	307.137	309.56	1
9.91984	307.421	307.137	1
9.90992	306.367	307.421	1
9.90001	306.466	306.367	1
9.89011	306.663	306.466	1
9.88022	310.817	306.663	1
9.87034	308.98	310.817	1
9.86047	313.803	308.98	0
9.85061	309.692	308.98	1
9.84076	312.265	309.692	1
9.83092	317.382	312.265	1
9.82109	313.324	317.382	1
9.81126	313.574	313.324	1
9.80145	315.969	313.574	1
9.79165	314.719	315.969	1
9.78186	317.902	314.719	1
9.77208	319.038	317.902	1
9.76231	321.223	319.038	0
9.75254	318.573	319.038	1
9.74279	320.014	318.573	1
9.73305	316.133	320.014	1
9.72332	314.601	316.133	1
9.71359	317.272	314.601	0
9.70388	314.286	314.601	1
9.69417	312.111	314.286	1
9.68448	309.219	312.111	1
9.6748	311.432	309.219	1
9.66512	312.682	311.432	1
9.65546	311.03	312.682	1
9.6458	312.354	311.03	1
9.63615	312.354	312.354	1
9.62652	314.131	312.354	1
9.61689	311.065	314.131	1
9.60727	308.608	311.065	1
9.59767	312.499	308.608	0
9.58807	304.655	308.608	1
9.57848	305.573	304.655	1
9.5689	304.999	305.573	1
9.55933	303.572	304.999	1
9.54978	305.208	303.572	1
9.54023	311.276	305.208	1
9.53069	305.896	311.276	1
9.52115	310.191	305.896	1
9.51163	308.054	310.191	1
9.50212	310.752	308.054	0
9.49262	305.361	308.054	1
9.48313	308.617	305.361	1
9.47364	308.059	308.617	1
9.46417	313.957	308.059	1
9.45471	316.711	313.957	1
9.44525	318.603	316.711	1
9.43581	313.401	318.603	1
9.42637	312.006	313.401	1
9.41694	307.12	312.006	1
9.40753	311.963	307.12	1
9.39812	311.315	311.963	1
9.38872	313.498	311.315	1
9.37933	318.088	313.498	0
9.36995	317.345	313.498	1
9.36058	317.345	317.345	1
9.35122	313.738	317.345	1
9.34187	317.028	313.738	0
9.33253	315.267	313.738	1
9.3232	318.099	315.267	0
9.31387	318.819	315.267	1
9.30456	319.421	318.819	1
9.29526	317.699	319.421	1
9.28596	314.027	317.699	1
9.27667	316.942	314.027	1
9.2674	314.594	316.942	1
9.25813	315.294	314.594	0
9.24887	313.39	314.594	1
9.23962	317.89	313.39	1
9.23038	312.313	317.89	1
9.22115	307.296	312.313	1
9.21193	305.517	307.296	1
9.20272	310.117	305.517	1
9.19352	315.62	310.117	0
9.18432	312.595	310.117	1
9.17514	317.427	312.595	1
9.16596	319.5	317.427	1
9.1568	322.924	319.5	0
9.14764	325.237	319.5	1
9.13849	320.215	325.237	1
9.12936	320.215	320.215	1
9.12023	317.221	320.215	1
9.11111	311.776	317.221	1
9.10199	316.405	311.776	1
9.09289	316.36	316.405	1
9.0838	320.147	316.36	0
9.07472	319.343	316.36	1
9.06564	323.002	319.343	0
9.05658	320.533	319.343	1
9.04752	319.533	320.533	1
9.03847	320.469	319.533	1
9.02943	317.231	320.469	1
9.0204	318.398	317.231	1
9.01138	311.696	318.398	1
9.00237	307.983	311.696	1
8.99337	308.896	307.983	1
8.98438	309.54	308.896	1
8.97539	309.459	309.54	1
8.96642	313.506	309.459	0
8.95745	304.045	309.459	1
8.94849	303.902	304.045	1
8.93954	296.64	303.902	1
8.9306	305.399	296.64	0
8.92167	296.467	296.64	1
8.91275	299.336	296.467	1
8.90384	298.718	299.336	1
8.89494	295.599	298.718	1
8.88604	298.198	295.599	1
8.87715	300.826	298.198	1
8.86828	296.263	300.826	1
8.85941	296.263	296.263	1
8.85055	292.684	296.263	1
8.8417	294.711	292.684	1
8.83286	295.531	294.711	1
8.82402	298.634	295.531	1
8.8152	300.396	298.634	1
8.80639	296.353	300.396	1
8.79758	295.985	296.353	1
8.78878	294.702	295.985	1
8.77999	300.699	294.702	0
8.77121	300.041	294.702	1
8.76244	300.845	300.041	1
8.75368	303.246	300.845	0
8.74493	300.068	300.845	1
8.73618	299.942	300.068	1
8.72744	299.692	299.942	1
8.71872	290.879	299.692	1
8.71	297.246	290.879	1
8.70129	293.795	297.246	1
8.69259	298.544	293.795	0
8.68389	292.435	293.795	1
8.67521	295.371	292.435	1
8.66654	291.203	295.371	1
8.65787	287.007	291.203	1
8.64921	291.326	287.007	1
8.64056	288.751	291.326	1
8.63192	293.093	288.751	1
8.62329	293.073	293.093	1
8.61467	292.829	293.073	1
8.60605	295.557	292.829	1
8.59745	288.994	295.557	1
8.58885	285.352	288.994	1
8.58026	286.361	285.352	1
8.57168	291.131	286.361	0
8.56311	286.486	286.361	1
8.55454	292.85	286.486	1
8.54599	297.687	292.85	0
8.53744	293.905	292.85	1
8.52891	294.34	293.905	1
8.52038	290.915	294.34	1
8.51186	290.604	290.915	1
8.50334	288.886	290.604	1
8.49484	284.666	288.886	1
8.48635	282.24	284.666	1
8.47786	279.422	282.24	1
8.46938	283.009	279.422	0
8.46091	282.206	279.422	1
8.45245	278.653	282.206	1
8.444	283.389	278.653	1
8.43556	287.474	283.389	0
8.42712	283.264	283.389	1
8.41869	289.111	283.264	0
8.41027	288.43	283.264	0
8.40186	291.032	283.264	0
8.39346	277.672	283.264	1
8.38507	269.672	277.672	1
8.37668	262.408	269.672	1
8.36831	259.086	262.408	1
8.35994	259.086	259.086	1
8.35158	256.586	259.086	1
8.34323	257.961	256.586	1
8.33488	265.348	257.961	0
8.32655	265.591	257.961	0
8.31822	259.711	257.961	1
8.3099	254.705	259.711	1
8.30159	252.947	254.705	1
8.29329	259.819	252.947	1
8.285	259.819	259.819	1
8.27671	266.681	259.819	1
8.26844	272.315	266.681	0
8.26017	267.202	266.681	1
8.25191	270.737	267.202	1
8.24366	266.994	270.737	1
8.23541	272.972	266.994	1
8.22718	278.91	272.972	1
8.21895	271.788	278.91	1
8.21073	273.194	271.788	1
8.20252	267.069	273.194	1
8.19432	262.618	267.069	1
8.18612	262.623	262.618	1
8.17794	260.239	262.623	1
8.16976	267.359	260.239	1
8.16159	269.376	267.359	1
8.15343	262.1	269.376	1
8.14528	270.949	262.1	1
8.13713	278.525	270.949	1
8.12899	285.312	278.525	1
8.12086	293.903	285.312	0
8.11274	287.597	285.312	1
8.10463	287.722	287.597	1
8.09653	292.36	287.722	1
8.08843	294.36	292.36	0
8.08034	299.486	292.36	1
8.07226	306.329	299.486	0
8.06419	305.538	299.486	1
8.05612	297.928	305.538	1
8.04807	301.507	297.928	0
8.04002	290.036	297.928	1
8.03198	297.238	290.036	1
8.02395	301.617	297.238	1
8.01592	302.085	301.617	1
8.00791	297.457	302.085	1
7.9999	302.379	297.457	1
7.9919	303.759	302.379	1
7.98391	307.522	303.759	1
7.97592	306.522	307.522	1
7.96795	305.141	306.522	1
7.95998	305.727	305.141	1
7.95202	305.508	305.727	1
7.94407	300.852	305.508	1
7.93612	300.738	300.852	1
7.92819	306.515	300.738	1
7.92026	303.288	306.515	1
7.91234	302.976	303.288	1
7.90443	309.266	302.976	0
7.89652	310.233	302.976	0
7.88863	300.906	302.976	1
7.88074	301.332	300.906	1
7.87286	301.739	301.332	1
7.86498	294.591	301.739	1
7.85712	295.483	294.591	1
7.84926	301.542	295.483	1
7.84141	299.397	301.542	1
7.83357	300.382	299.397	1
7.82574	295.703	300.382	1
7.81791	295.821	295.703	1
7.81009	300.269	295.821	1
7.80228	306.48	300.269	1
7.79448	301.494	306.48	1
7.78669	298.456	301.494	1
7.7789	300.454	298.456	1
7.77112	305.856	300.454	0
7.76335	302.895	300.454	1
7.75559	294.923	302.895	1
7.74783	298.077	294.923	1
7.74008	299.579	298.077	1
7.73234	300.235	299.579	1
7.72461	301.708	300.235	1
7.71689	300.907	301.708	1
7.70917	307.439	300.907	0
7.70146	298.891	300.907	1
7.69376	293.918	298.891	1
7.68607	300.115	293.918	0
7.67838	294.168	293.918	1
7.6707	295.633	294.168	1
7.66303	297.542	295.633	0
7.65537	296.145	295.633	1
7.64771	295.937	296.145	1
7.64006	298.681	295.937	1
7.63242	300.431	298.681	1
7.62479	299.387	300.431	1
7.61717	300.414	299.387	1
7.60955	295.039	300.414	1
7.60194	294.539	295.039	1
7.59434	295.638	294.539	1
7.58674	297.703	295.638	1
7.57916	292.159	297.703	1
7.57158	297.354	292.159	0
7.56401	293.493	292.159	1
7.55644	297.718	293.493	1
7.54889	298.538	297.718	0
7.54134	298.426	297.718	0
7.5338	300.678	297.718	0
7.52626	301.993	297.718	1
7.51874	306.136	301.993	0
7.51122	307.867	301.993	0
7.50371	301.786	301.993	1
7.4962	295.389	301.786	1
7.48871	295.389	295.389	1
7.48122	297.896	295.389	0
7.47374	300.346	295.389	1
7.46626	300.007	300.346	1
7.4588	299.648	300.007	1
7.45134	299.115	299.648	1
7.44389	299.143	299.115	1
7.43644	295.115	299.143	1
7.42901	298.032	295.115	1
7.42158	300.576	298.032	0
7.41416	301.609	298.032	0
7.40674	297.173	298.032	1
7.39933	303.515	297.173	1
7.39193	303.607	303.515	1
7.38454	310.354	303.607	1
7.37716	305.115	310.354	1
7.36978	304.839	305.115	1
7.36241	308.626	304.839	1
7.35505	303.584	308.626	1
7.34769	303.636	303.584	1
7.34035	309.507	303.636	0
7.33301	301.219	303.636	1
7.32567	300.844	301.219	1
7.31835	300.929	300.844	1
7.31103	299.429	300.929	1
7.30372	305.136	299.429	0
7.29641	292.856	299.429	1
7.28912	286.513	292.856	1
7.28183	291.906	286.513	1
7.27455	298.965	291.906	0
7.26727	296.189	291.906	0
7.26001	294.984	291.906	0
7.25275	289.903	291.906	1
7.24549	296.883	289.903	1
7.23825	290.842	296.883	1
7.23101	286.522	290.842	1
7.22378	286.093	286.522	1
7.21655	288.691	286.093	1
7.20934	296.671	288.691	0
7.20213	293.069	288.691	1
7.19493	291.628	293.069	1
7.18773	291.644	291.628	1
7.18054	289.894	291.644	1
7.17336	294.954	289.894	0
7.16619	287.404	289.894	1
7.15902	285.369	287.404	1
7.15186	285.369	285.369	1
7.14471	281.516	285.369	1
7.13757	285.211	281.516	1
7.13043	278.775	285.211	1
7.1233	279.025	278.775	1
7.11618	282.739	279.025	1
7.10906	285.489	282.739	1
7.10195	279.566	285.489	1
7.09485	273.527	279.566	1
7.08775	273.527	273.527	1
7.08067	272.123	273.527	1
7.07359	275.873	272.123	1
7.06651	280.794	275.873	0
7.05945	270.264	275.873	1
7.05239	269.834	270.264	1
7.04533	270.084	269.834	1
7.03829	277.671	270.084	1
7.03125	274.719	277.671	1
7.02422	281.318	274.719	1
7.01719	285.582	281.318	0
7.01018	283.85	281.318	1
7.00317	283.902	283.85	1
6.99616	281.244	283.902	1
6.98917	280.783	281.244	1
6.98218	280.654	280.783	1
6.9752	275.746	280.654	1
6.96822	282.76	275.746	1
6.96125	284.565	282.76	0
6.95429	283.205	282.76	1
6.94734	277.833	283.205	1
6.94039	277.956	277.833	1
6.93345	278.011	277.956	1
6.92652	284.341	278.011	0
6.91959	277.761	278.011	1
6.91267	282.805	277.761	1
6.90576	287.701	282.805	0
6.89885	276.146	282.805	1
6.89195	276.51	276.146	1
6.88506	271.481	276.51	1
6.87818	271.43	271.481	1
6.8713	270.996	271.43	1
6.86443	276.61	270.996	1
6.85756	272.86	276.61	1
6.8507	279.337	272.86	0
6.84385	272.037	272.86	1
6.83701	272.701	272.037	1
6.83017	273.061	272.701	1
6.82334	272.907	273.061	1
6.81652	279.574	272.907	0
6.8097	273.103	272.907	1
6.80289	273.284	273.103	1
6.79609	278.154	273.284	0
6.78929	273.589	273.284	1
6.78251	278.2	273.589	0
6.77572	273.783	273.589	1
6.76895	266.355	273.783	1
6.76218	272.434	266.355	0
6.75542	266.105	266.355	1
6.74866	259.881	266.105	1
6.74191	265.685	259.881	0
6.73517	265.394	259.881	1
6.72843	270.839	265.394	0
6.72171	272.823	265.394	0
6.71498	270.815	265.394	1
6.70827	270.483	270.815	1
6.70156	266.483	270.483	1
6.69486	267.129	266.483	1
6.68816	267.008	267.129	1
6.68148	260.894	267.008	1
6.6748	267.263	260.894	1
6.66812	267.201	267.263	1
6.66145	268.139	267.201	1
6.65479	268.139	268.139	1
6.64814	273.438	268.139	1
6.64149	271.961	273.438	1
6.63485	271.653	271.961	1
6.62821	277.222	271.653	1
6.62158	271.468	277.222	1
6.61496	276.876	271.468	1
6.60835	277.862	276.876	1
6.60174	277.94	277.862	1
6.59514	277.805	277.94	1
6.58854	276.029	277.805	1
6.58195	280.88	276.029	0
6.57537	281.187	276.029	1
6.5688	286.698	281.187	1
6.56223	281.627	286.698	1
6.55566	281.574	281.627	1
6.54911	281.657	281.574	1
6.54256	287.504	281.657	0
6.53602	280.692	281.657	1
6.52948	282.255	280.692	1
6.52295	282.005	282.255	1
6.51643	285.799	282.005	1
6.50991	290.588	285.799	0
6.5034	289.549	285.799	0
6.4969	290.365	285.799	0
6.4904	279.459	285.799	1
6.48391	282.959	279.459	0
6.47743	281.186	279.459	0
6.47095	275.201	279.459	1
6.46448	275.292	275.201	1
6.45801	278.373	275.292	0
6.45156	280.481	275.292	1
6.44511	281.981	280.481	1
6.43866	285.356	281.981	1
6.43222	287.611	285.356	1
6.42579	290.973	287.611	1
6.41936	289.755	290.973	1
6.41294	284.596	289.755	1
6.40653	287.398	284.596	0
6.40012	290.644	284.596	0
6.39372	278.792	284.596	1
6.38733	278.792	278.792	1
6.38094	278.285	278.792	1
6.37456	278.881	278.285	1
6.36819	277.245	278.881	1
6.36182	278.628	277.245	1
6.35546	281.751	278.628	1
6.3491	275.249	281.751	1
6.34275	268.723	275.249	1
6.33641	274.629	268.723	0
6.33007	267.895	268.723	1
6.32374	269.07	267.895	1
6.31742	275.817	269.07	1
6.3111	276.569	275.817	1
6.30479	271.372	276.569	1
6.29849	275.241	271.372	0
6.29219	273.765	271.372	0
6.2859	271.122	271.372	1
6.27961	277.321	271.122	0
6.27333	264.25	271.122	1
6.26706	263.914	264.25	1
6.26079	263.441	263.914	1
6.25453	268.189	263.441	0
6.24828	262.594	263.441	1
6.24203	261.892	262.594	1
6.23579	266.168	261.892	0
6.22955	255.646	261.892	1
6.22332	263.651	255.646	0
6.2171	261.811	255.646	0
6.21088	259.769	255.646	0
6.20467	255.464	255.646	1
6.19846	259.714	255.464	1
6.19227	258.495	259.714	1
6.18607	266.998	258.495	0
6.17989	251.032	258.495	1
6.17371	251.916	251.032	1
6.16753	258.295	251.916	0
6.16137	255.639	251.916	1
6.1552	261.125	255.639	1
6.14905	265.916	261.125	0
6.1429	261.323	261.125	1
6.13676	266.811	261.323	1
6.13062	266.589	266.811	1
6.12449	266.589	266.589	1
6.11837	265.644	266.589	1
6.11225	265.934	265.644	1
6.10613	271.992	265.934	0
6.10003	264.891	265.934	1
6.09393	271.595	264.891	1
6.08783	273.197	271.595	1
6.08175	273.197	273.197	1
6.07567	275.33	273.197	1
6.06959	270.154	275.33	1
6.06352	278.563	270.154	0
6.05746	263.96	270.154	1
6.0514	257.068	263.96	1
6.04535	256.19	257.068	1
6.0393	264.495	256.19	1
6.03326	264.495	264.495	1
6.02723	263.61	264.495	1
6.0212	257.059	263.61	1
6.01518	251.14	257.059	1
6.00917	258.003	251.14	1
6.00316	268.352	258.003	0
5.99715	265.526	258.003	0
5.99116	258.639	258.003	1
5.98517	257.153	258.639	1
5.97918	260.546	257.153	0
5.9732	255.036	257.153	1
5.96723	254.867	255.036	1
5.96126	250.023	254.867	1
5.9553	249.163	250.023	1
5.94934	249.238	249.163	1
5.94339	246.434	249.238	1
5.93745	244.788	246.434	1
5.93151	247.467	244.788	1
5.92558	257.578	247.467	0
5.91966	245.163	247.467	1
5.91374	239.105	245.163	1
5.90782	238.436	239.105	1
5.90192	237.863	238.436	1
5.89601	244.579	237.863	0
5.89012	236.058	237.863	1
5.88423	240.353	236.058	1
5.87834	243.188	240.353	0
5.87246	245.422	240.353	1
5.86659	244.195	245.422	1
5.86073	244.964	244.195	1
5.85487	245.366	244.964	1
5.84901	251.4	245.366	1
5.84316	252.861	251.4	1
5.83732	250.205	252.861	1
5.83148	247.991	250.205	1
5.82565	241.656	247.991	1
5.81982	243.205	241.656	1
5.814	241.08	243.205	1
5.80819	237.692	241.08	1
5.80238	238.582	237.692	0
5.79658	238.257	237.692	1
5.79078	238.257	238.257	1
5.78499	231.223	238.257	1
5.77921	232.806	231.223	1
5.77343	240.425	232.806	0
5.76765	242.403	232.806	0
5.76189	231.138	232.806	1
5.75612	238.721	231.138	0
5.75037	233.65	231.138	0
5.74462	232.263	231.138	1
5.73887	232.263	232.263	1
5.73313	233.126	232.263	1
5.7274	232.626	233.126	1
5.72167	233.577	232.626	1
5.71595	230.485	233.577	1
5.71024	230.485	230.485	1
5.70453	226.753	230.485	1
5.69882	235.394	226.753	0
5.69312	223.557	226.753	1
5.68743	227.08	223.557	0
5.68174	232.232	223.557	0
5.67606	224.187	223.557	1
5.67038	233.954	224.187	1
5.66471	234.329	233.954	1
5.65905	237.046	234.329	1
5.65339	240.91	237.046	0
